clip_id,rejection_reason
no_throw_clip_784,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_785,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_786,not_rejected
no_throw_clip_787,not_rejected
no_throw_clip_788,not_rejected
no_throw_clip_789,not_rejected
no_throw_clip_79,not_rejected
no_throw_clip_790,not_rejected
no_throw_clip_791,not_rejected
no_throw_clip_792,not_rejected
no_throw_clip_793,not_rejected
no_throw_clip_794,not_rejected
no_throw_clip_795,not_rejected
no_throw_clip_796,not_rejected
no_throw_clip_797,not_rejected
no_throw_clip_798,not_rejected
no_throw_clip_799,not_rejected
no_throw_clip_8,not_rejected
no_throw_clip_80,not_rejected
no_throw_clip_800,not_rejected
no_throw_clip_801,not_rejected
no_throw_clip_802,not_rejected
no_throw_clip_803,not_rejected
no_throw_clip_804,not_rejected
no_throw_clip_805,not_rejected
no_throw_clip_806,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_807,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_808,not_rejected
no_throw_clip_809,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_81,not_rejected
no_throw_clip_810,not_rejected
no_throw_clip_811,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_812,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_813,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_814,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_815,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_816,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_817,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_818,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_819,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_82,not_rejected
no_throw_clip_820,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_821,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_822,not_rejected
no_throw_clip_823,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_824,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_825,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_826,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_827,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_828,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_829,not_rejected
no_throw_clip_83,not_rejected
no_throw_clip_830,not_rejected
no_throw_clip_831,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_832,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_833,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_834,not_rejected
no_throw_clip_835,not_rejected
no_throw_clip_836,not_rejected
no_throw_clip_837,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_838,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_839,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_84,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_840,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_841,not_rejected
no_throw_clip_842,not_rejected
no_throw_clip_843,not_rejected
no_throw_clip_844,not_rejected
no_throw_clip_845,not_rejected
no_throw_clip_846,not_rejected
no_throw_clip_847,not_rejected
no_throw_clip_848,not_rejected
no_throw_clip_849,not_rejected
no_throw_clip_85,not_rejected
no_throw_clip_850,not_rejected
no_throw_clip_851,not_rejected
no_throw_clip_852,not_rejected
no_throw_clip_853,not_rejected
no_throw_clip_854,not_rejected
no_throw_clip_855,not_rejected
no_throw_clip_856,not_rejected
no_throw_clip_857,not_rejected
no_throw_clip_858,not_rejected
no_throw_clip_859,not_rejected
no_throw_clip_86,not_rejected
no_throw_clip_860,not_rejected
no_throw_clip_861,not_rejected
no_throw_clip_862,not_rejected
no_throw_clip_863,not_rejected
no_throw_clip_864,not_rejected
no_throw_clip_865,not_rejected
no_throw_clip_866,not_rejected
no_throw_clip_867,not_rejected
no_throw_clip_868,not_rejected
no_throw_clip_869,not_rejected
no_throw_clip_87,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_870,not_rejected
no_throw_clip_871,not_rejected
no_throw_clip_872,not_rejected
no_throw_clip_873,not_rejected
no_throw_clip_874,not_rejected
no_throw_clip_875,not_rejected
no_throw_clip_876,not_rejected
no_throw_clip_877,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_878,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_879,not_rejected
no_throw_clip_88,not_rejected
no_throw_clip_880,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_881,not_rejected
no_throw_clip_882,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_883,not_rejected
no_throw_clip_884,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_885,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_886,not_rejected
no_throw_clip_887,not_rejected
no_throw_clip_888,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_889,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_89,not_rejected
no_throw_clip_890,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_891,not_rejected
no_throw_clip_892,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_893,not_rejected
no_throw_clip_894,not_rejected
no_throw_clip_895,not_rejected
no_throw_clip_896,not_rejected
no_throw_clip_897,not_rejected
no_throw_clip_898,not_rejected
no_throw_clip_899,not_rejected
no_throw_clip_9,not_rejected
no_throw_clip_90,not_rejected
no_throw_clip_900,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_901,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_902,not_rejected
no_throw_clip_903,not_rejected
no_throw_clip_904,not_rejected
no_throw_clip_905,not_rejected
no_throw_clip_906,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_907,not_rejected
no_throw_clip_908,not_rejected
no_throw_clip_909,not_rejected
no_throw_clip_91,not_rejected
no_throw_clip_910,not_rejected
no_throw_clip_911,not_rejected
no_throw_clip_912,not_rejected
no_throw_clip_913,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_914,not_rejected
no_throw_clip_915,not_rejected
no_throw_clip_916,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_917,not_rejected
no_throw_clip_918,not_rejected
no_throw_clip_919,not_rejected
no_throw_clip_92,not_rejected
no_throw_clip_920,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_921,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_922,not_rejected
no_throw_clip_923,not_rejected
no_throw_clip_924,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_925,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_926,not_rejected
no_throw_clip_927,not_rejected
no_throw_clip_928,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_929,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_93,not_rejected
no_throw_clip_930,not_rejected
no_throw_clip_931,not_rejected
no_throw_clip_932,not_rejected
no_throw_clip_933,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_934,not_rejected
no_throw_clip_935,not_rejected
no_throw_clip_936,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_937,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_938,not_rejected
no_throw_clip_939,not_rejected
no_throw_clip_94,not_rejected
no_throw_clip_940,not_rejected
no_throw_clip_941,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_942,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_943,not_rejected
no_throw_clip_944,not_rejected
no_throw_clip_945,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_946,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_947,not_rejected
no_throw_clip_948,not_rejected
no_throw_clip_949,not_rejected
no_throw_clip_95,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_950,not_rejected
no_throw_clip_951,not_rejected
no_throw_clip_952,not_rejected
no_throw_clip_953,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_954,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_955,not_rejected
no_throw_clip_956,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_957,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_958,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_959,not_rejected
no_throw_clip_96,not_rejected
no_throw_clip_960,not_rejected
no_throw_clip_961,not_rejected
no_throw_clip_962,not_rejected
no_throw_clip_963,not_rejected
no_throw_clip_964,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_965,not_rejected
no_throw_clip_966,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_967,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_968,not_rejected
no_throw_clip_969,player_a_max_consecutive_unusable_frames_exceeded
no_throw_clip_97,not_rejected
no_throw_clip_970,not_rejected
no_throw_clip_971,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_972,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_973,not_rejected
no_throw_clip_974,not_rejected
no_throw_clip_975,not_rejected
no_throw_clip_976,not_rejected
no_throw_clip_977,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_978,not_rejected
no_throw_clip_979,not_rejected
no_throw_clip_98,not_rejected
no_throw_clip_980,not_rejected
no_throw_clip_981,not_rejected
no_throw_clip_982,not_rejected
no_throw_clip_983,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_984,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_985,not_rejected
no_throw_clip_986,not_rejected
no_throw_clip_987,not_rejected
no_throw_clip_988,not_rejected
no_throw_clip_989,not_rejected
no_throw_clip_99,not_rejected
no_throw_clip_990,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_991,not_rejected
no_throw_clip_992,not_rejected
no_throw_clip_993,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_994,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_995,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_996,not_rejected
no_throw_clip_997,player_b_max_consecutive_unusable_frames_exceeded
no_throw_clip_998,not_rejected
no_throw_clip_999,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id1,not_rejected
attempt_id10,not_rejected
attempt_id100,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id1000,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id1001,player_b_max_consecutive_unusable_frames_exceeded
attempt_id1002,player_b_max_consecutive_unusable_frames_exceeded
attempt_id101,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id102,not_rejected
attempt_id103,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id104,not_rejected
attempt_id105,not_rejected
attempt_id106,not_rejected
attempt_id107,not_rejected
attempt_id108,not_rejected
attempt_id109,not_rejected
attempt_id11,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id110,not_rejected
attempt_id111,not_rejected
attempt_id112,player_b_max_consecutive_unusable_frames_exceeded
attempt_id113,not_rejected
attempt_id114,not_rejected
attempt_id115,not_rejected
attempt_id116,not_rejected
attempt_id117,not_rejected
attempt_id118,not_rejected
attempt_id119,not_rejected
attempt_id12,not_rejected
attempt_id120,not_rejected
attempt_id121,not_rejected
attempt_id122,not_rejected
attempt_id123,not_rejected
attempt_id124,not_rejected
attempt_id125,not_rejected
attempt_id126,not_rejected
attempt_id127,not_rejected
attempt_id128,not_rejected
attempt_id129,not_rejected
attempt_id13,not_rejected
attempt_id130,not_rejected
attempt_id131,not_rejected
attempt_id132,not_rejected
attempt_id133,not_rejected
attempt_id134,not_rejected
attempt_id135,not_rejected
attempt_id136,not_rejected
attempt_id137,not_rejected
attempt_id138,not_rejected
attempt_id139,not_rejected
attempt_id14,not_rejected
attempt_id140,not_rejected
attempt_id141,player_a_max_consecutive_unusable_frames_exceeded
attempt_id142,not_rejected
attempt_id143,not_rejected
attempt_id144,not_rejected
attempt_id15,not_rejected
attempt_id155,not_rejected
attempt_id16,not_rejected
attempt_id166,not_rejected
attempt_id17,not_rejected
attempt_id177,not_rejected
attempt_id178,not_rejected
attempt_id179,not_rejected
attempt_id18,not_rejected
attempt_id180,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id181,not_rejected
attempt_id182,not_rejected
attempt_id183,not_rejected
attempt_id184,not_rejected
attempt_id185,not_rejected
attempt_id186,not_rejected
attempt_id187,not_rejected
attempt_id188,not_rejected
attempt_id189,not_rejected
attempt_id19,not_rejected
attempt_id190,not_rejected
attempt_id191,not_rejected
attempt_id192,not_rejected
attempt_id193,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id194,not_rejected
attempt_id195,not_rejected
attempt_id196,not_rejected
attempt_id197,not_rejected
attempt_id198,not_rejected
attempt_id199,not_rejected
attempt_id2,not_rejected
attempt_id20,not_rejected
attempt_id200,not_rejected
attempt_id201,not_rejected
attempt_id202,not_rejected
attempt_id203,player_b_max_consecutive_unusable_frames_exceeded
attempt_id204,player_a_max_consecutive_unusable_frames_exceeded
attempt_id205,not_rejected
attempt_id206,player_b_max_consecutive_unusable_frames_exceeded
attempt_id207,not_rejected
attempt_id208,not_rejected
attempt_id209,not_rejected
attempt_id21,not_rejected
attempt_id210,not_rejected
attempt_id211,not_rejected
attempt_id212,player_b_max_consecutive_unusable_frames_exceeded
attempt_id213,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id214,not_rejected
attempt_id215,not_rejected
attempt_id216,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id217,not_rejected
attempt_id218,not_rejected
attempt_id219,not_rejected
attempt_id22,not_rejected
attempt_id220,not_rejected
attempt_id221,not_rejected
attempt_id222,not_rejected
attempt_id223,not_rejected
attempt_id224,not_rejected
attempt_id225,not_rejected
attempt_id226,player_b_max_consecutive_unusable_frames_exceeded
attempt_id227,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id228,not_rejected
attempt_id229,not_rejected
attempt_id23,not_rejected
attempt_id230,not_rejected
attempt_id231,not_rejected
attempt_id232,not_rejected
attempt_id233,not_rejected
attempt_id234,not_rejected
attempt_id235,not_rejected
attempt_id236,not_rejected
attempt_id237,not_rejected
attempt_id238,not_rejected
attempt_id239,not_rejected
attempt_id24,not_rejected
attempt_id240,not_rejected
attempt_id241,not_rejected
attempt_id242,not_rejected
attempt_id243,player_b_max_consecutive_unusable_frames_exceeded
attempt_id244,player_b_max_consecutive_unusable_frames_exceeded
attempt_id245,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id246,player_b_max_consecutive_unusable_frames_exceeded
attempt_id247,not_rejected
attempt_id248,not_rejected
attempt_id249,not_rejected
attempt_id25,not_rejected
attempt_id250,not_rejected
attempt_id251,not_rejected
attempt_id252,not_rejected
attempt_id253,not_rejected
attempt_id254,not_rejected
attempt_id255,not_rejected
attempt_id256,not_rejected
attempt_id257,not_rejected
attempt_id258,not_rejected
attempt_id259,not_rejected
attempt_id26,not_rejected
attempt_id260,not_rejected
attempt_id261,not_rejected
attempt_id262,not_rejected
attempt_id263,not_rejected
attempt_id264,not_rejected
attempt_id265,not_rejected
attempt_id266,not_rejected
attempt_id267,not_rejected
attempt_id268,not_rejected
attempt_id269,player_a_max_consecutive_unusable_frames_exceeded
attempt_id27,not_rejected
attempt_id270,player_a_max_consecutive_unusable_frames_exceeded
attempt_id271,player_a_max_consecutive_unusable_frames_exceeded
attempt_id272,not_rejected
attempt_id273,not_rejected
attempt_id274,not_rejected
attempt_id275,not_rejected
attempt_id276,not_rejected
attempt_id277,not_rejected
attempt_id28,not_rejected
attempt_id288,not_rejected
attempt_id289,not_rejected
attempt_id29,not_rejected
attempt_id290,not_rejected
attempt_id291,not_rejected
attempt_id292,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
attempt_id293,not_rejected
attempt_id294,not_rejected
attempt_id295,not_rejected
attempt_id296,not_rejected
attempt_id297,not_rejected
attempt_id298,not_rejected
attempt_id299,not_rejected
attempt_id3,not_rejected
attempt_id30,not_rejected
attempt_id300,not_rejected
attempt_id301,not_rejected
attempt_id302,not_rejected
attempt_id303,not_rejected
attempt_id304,not_rejected
attempt_id305,not_rejected
attempt_id306,not_rejected
attempt_id307,not_rejected
attempt_id308,not_rejected
attempt_id309,not_rejected
attempt_id31,not_rejected
attempt_id310,not_rejected
attempt_id311,not_rejected
attempt_id312,not_rejected
attempt_id313,not_rejected
attempt_id314,not_rejected
attempt_id315,not_rejected
attempt_id316,not_rejected
attempt_id317,not_rejected
attempt_id318,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id319,not_rejected
attempt_id32,not_rejected
attempt_id320,not_rejected
attempt_id321,not_rejected
attempt_id322,not_rejected
attempt_id33,not_rejected
attempt_id333,not_rejected
attempt_id334,not_rejected
attempt_id335,player_b_max_consecutive_unusable_frames_exceeded
attempt_id336,not_rejected
attempt_id337,not_rejected
attempt_id338,not_rejected
attempt_id339,not_rejected
attempt_id34,not_rejected
attempt_id340,player_b_max_consecutive_unusable_frames_exceeded
attempt_id341,not_rejected
attempt_id342,not_rejected
attempt_id343,not_rejected
attempt_id344,not_rejected
attempt_id345,not_rejected
attempt_id346,not_rejected
attempt_id347,not_rejected
attempt_id348,player_b_max_consecutive_unusable_frames_exceeded
attempt_id349,not_rejected
attempt_id35,not_rejected
attempt_id350,not_rejected
attempt_id351,not_rejected
attempt_id352,not_rejected
attempt_id353,not_rejected
attempt_id354,not_rejected
attempt_id355,not_rejected
attempt_id36,not_rejected
attempt_id366,not_rejected
attempt_id367,not_rejected
attempt_id368,not_rejected
attempt_id369,not_rejected
attempt_id37,not_rejected
attempt_id370,not_rejected
attempt_id371,player_a_max_consecutive_unusable_frames_exceeded
attempt_id372,not_rejected
attempt_id373,not_rejected
attempt_id374,not_rejected
attempt_id375,not_rejected
attempt_id376,not_rejected
attempt_id377,not_rejected
attempt_id378,not_rejected
attempt_id379,not_rejected
attempt_id38,not_rejected
attempt_id380,not_rejected
attempt_id381,not_rejected
attempt_id382,not_rejected
attempt_id383,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id384,player_b_max_consecutive_unusable_frames_exceeded
attempt_id385,not_rejected
attempt_id386,not_rejected
attempt_id387,not_rejected
attempt_id388,not_rejected
attempt_id389,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id39,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id390,not_rejected
attempt_id391,not_rejected
attempt_id392,not_rejected
attempt_id393,not_rejected
attempt_id394,not_rejected
attempt_id395,not_rejected
attempt_id396,not_rejected
attempt_id397,not_rejected
attempt_id398,not_rejected
attempt_id399,not_rejected
attempt_id4,not_rejected
attempt_id40,not_rejected
attempt_id400,not_rejected
attempt_id401,not_rejected
attempt_id402,not_rejected
attempt_id403,not_rejected
attempt_id404,not_rejected
attempt_id405,not_rejected
attempt_id406,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id407,not_rejected
attempt_id408,not_rejected
attempt_id409,not_rejected
attempt_id41,player_b_max_consecutive_unusable_frames_exceeded
attempt_id410,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id411,not_rejected
attempt_id412,not_rejected
attempt_id413,not_rejected
attempt_id414,not_rejected
attempt_id415,not_rejected
attempt_id416,player_a_max_consecutive_unusable_frames_exceeded
attempt_id417,not_rejected
attempt_id418,not_rejected
attempt_id419,not_rejected
attempt_id42,not_rejected
attempt_id420,not_rejected
attempt_id421,not_rejected
attempt_id422,not_rejected
attempt_id423,not_rejected
attempt_id424,not_rejected
attempt_id425,not_rejected
attempt_id426,player_b_max_consecutive_unusable_frames_exceeded
attempt_id427,player_b_max_consecutive_unusable_frames_exceeded
attempt_id428,not_rejected
attempt_id429,not_rejected
attempt_id43,not_rejected
attempt_id430,not_rejected
attempt_id431,not_rejected
attempt_id432,not_rejected
attempt_id433,not_rejected
attempt_id434,not_rejected
attempt_id435,not_rejected
attempt_id436,player_b_max_consecutive_unusable_frames_exceeded
attempt_id437,not_rejected
attempt_id438,not_rejected
attempt_id439,not_rejected
attempt_id44,player_a_max_consecutive_unusable_frames_exceeded
attempt_id440,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id441,not_rejected
attempt_id442,player_a_unusable_frame_fraction_exceeded; player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id443,not_rejected
attempt_id444,not_rejected
attempt_id445,not_rejected
attempt_id446,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id447,not_rejected
attempt_id448,not_rejected
attempt_id449,not_rejected
attempt_id45,not_rejected
attempt_id450,player_b_max_consecutive_unusable_frames_exceeded
attempt_id451,not_rejected
attempt_id452,player_a_max_consecutive_unusable_frames_exceeded
attempt_id453,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id454,player_b_max_consecutive_unusable_frames_exceeded
attempt_id455,not_rejected
attempt_id456,not_rejected
attempt_id457,not_rejected
attempt_id458,not_rejected
attempt_id459,not_rejected
attempt_id46,player_b_max_consecutive_unusable_frames_exceeded
attempt_id460,not_rejected
attempt_id461,not_rejected
attempt_id462,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id463,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id464,not_rejected
attempt_id465,not_rejected
attempt_id466,player_b_max_consecutive_unusable_frames_exceeded
attempt_id467,player_b_max_consecutive_unusable_frames_exceeded
attempt_id468,player_a_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded
attempt_id469,player_b_unusable_frame_fraction_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id47,not_rejected
attempt_id470,not_rejected
attempt_id471,not_rejected
attempt_id472,not_rejected
attempt_id473,not_rejected
attempt_id474,not_rejected
attempt_id475,player_b_max_consecutive_unusable_frames_exceeded
attempt_id476,player_a_max_consecutive_unusable_frames_exceeded
attempt_id477,not_rejected
attempt_id478,not_rejected
attempt_id479,player_b_unusable_frame_fraction_exceeded; player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id48,not_rejected
attempt_id480,not_rejected
attempt_id481,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id482,player_a_max_consecutive_unusable_frames_exceeded
attempt_id483,not_rejected
attempt_id484,not_rejected
attempt_id485,not_rejected
attempt_id486,not_rejected
attempt_id487,not_rejected
attempt_id488,player_b_max_consecutive_unusable_frames_exceeded
attempt_id489,player_b_max_consecutive_unusable_frames_exceeded
attempt_id49,not_rejected
attempt_id490,not_rejected
attempt_id491,player_a_max_consecutive_unusable_frames_exceeded
attempt_id492,not_rejected
attempt_id493,not_rejected
attempt_id494,not_rejected
attempt_id495,not_rejected
attempt_id496,not_rejected
attempt_id497,player_a_max_consecutive_unusable_frames_exceeded; player_b_max_consecutive_unusable_frames_exceeded
attempt_id498,not_rejected
attempt_id499,not_rejected
attempt_id5,not_rejected
